"ID","Player","Team","Position","Owner","TFPts","TFP/G","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"045yy","Arthur Masuaku","SUN","D","W <small>(Mon)</small>","15","5","Sep 21","AVL","T 1-1","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Oct 3","@BOU","L 1-3","-0.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Sep 28","@AVL","L 1-3","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Sep 20","BRF","W 3-1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Sep 13","LEE","W 1-0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Aug 30","@CHE","L 0-2","3","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Aug 24","MUN","T 1-1","12","18","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","W <small>(Mon)</small>","14.5","2.07","Aug 16","@BHA","T 1-1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Oct 5","@NEW","L 0-2","2","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Sep 27","SUN","L 0-1","5","29","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Sep 20","@BUR","T 1-1","5","14","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Aug 31","WHU","L 0-3","0","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Aug 24","@CRY","T 1-1","1.5","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","W <small>(Wed)</small>","14.5","2.42","Aug 17","BRF","W 3-1","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Oct 4","@LEE","W 2-1","5","84","0","0","0","1","0","0","0","1","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Sep 27","WOL","T 1-1","2","11","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Sep 20","@BHA","T 2-2","-1","71","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Sep 13","@WHU","W 3-0","1.5","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Aug 30","BOU","L 0-1","2","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Aug 23","@MCI","W 2-0","3","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","W <small>(Mon)</small>","14.5","2.07","Aug 16","BUR","W 3-0","2","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Sep 27","MUN","W 3-1","2.75","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Sep 20","@FUL","L 1-3","1.5","23","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Sep 13","CHE","T 2-2","3","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Aug 30","@SUN","L 1-2","-0.25","17","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Aug 23","AVL","W 1-0","0.25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","W <small>(Wed)</small>","14.5","2.42","Aug 17","@NOT","L 1-3","7.25","87","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","3","0","0","2","0","0","0","3","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Sep 27","@TOT","T 1-1","-0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Sep 20","LEE","L 1-3","2","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","3","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Sep 13","@NEW","L 0-1","6.25","90","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","3","1","1","0","2","0","0","0","1","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Aug 30","EVE","L 2-3","7.5","90","0","0","0","1","0","0","0","3","0","0","0","0","0","1","1","5","0","0","0","2","0","0","0","3","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Aug 23","@BOU","L 0-1","-3.5","48","0","0","0","0","0","0","0","0","0","1","1","0","0","1","2","4","0","0","1","1","0","0","0","1","0"
"05yg5","Toti","WOL","D","W <small>(Wed)</small>","14.25","2.38","Aug 16","MCI","L 0-4","2.5","90","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","4","0"
"06zqk","David Moller Wolfe","WOL","D","W <small>(Wed)</small>","14.25","3.56","Oct 5","BHA","T 1-1","-0.25","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"06zqk","David Moller Wolfe","WOL","D","W <small>(Wed)</small>","14.25","3.56","Aug 30","EVE","L 2-3","11.25","14","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"06zqk","David Moller Wolfe","WOL","D","W <small>(Wed)</small>","14.25","3.56","Aug 23","@BOU","L 0-1","2","45","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"06zqk","David Moller Wolfe","WOL","D","W <small>(Wed)</small>","14.25","3.56","Aug 16","MCI","L 0-4","1.25","71","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","3","0"
"04yjx","Ki-Jana Hoever","WOL","D","W <small>(Wed)</small>","14.25","7.12","Aug 23","@BOU","L 0-1","4.25","34","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0"
"04yjx","Ki-Jana Hoever","WOL","D","W <small>(Wed)</small>","14.25","7.12","Aug 16","MCI","L 0-4","10","72","0","0","0","1","0","0","0","2","2","0","0","2","2","1","1","4","0","1","0","0","0","0","0","3","0"
"02lp5","Adam Smith","BOU","D","W <small>(Mon)</small>","14.25","4.75","Aug 30","@TOT","W 1-0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02lp5","Adam Smith","BOU","D","W <small>(Mon)</small>","14.25","4.75","Aug 23","WOL","W 1-0","7","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1"
"02lp5","Adam Smith","BOU","D","W <small>(Mon)</small>","14.25","4.75","Aug 15","@LIV","L 2-4","7.25","88","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","7","0","0","0","3","0","0","0","3","0"
"05ojf","Fabio Carvalho","BRF","M","W <small>(Wed)</small>","14","2.8","Oct 5","MCI","L 0-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","W <small>(Wed)</small>","14","2.8","Sep 20","@FUL","L 1-3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","W <small>(Wed)</small>","14","2.8","Sep 13","CHE","T 2-2","12","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","W <small>(Wed)</small>","14","2.8","Aug 30","@SUN","L 1-2","-0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05ojf","Fabio Carvalho","BRF","M","W <small>(Wed)</small>","14","2.8","Aug 17","@NOT","L 1-3","2.5","90","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","3","0"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Sep 27","@MCI","L 1-5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Sep 20","NOT","T 1-1","4.5","8","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Sep 14","LIV","L 0-1","-0.75","26","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Aug 30","@MUN","L 2-3","-0.25","64","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Aug 23","SUN","W 2-0","10","82","0","0","0","1","0","0","0","1","3","0","0","1","1","2","2","0","0","0","0","0","0","0","0","0","1"
"05t6y","Hannibal Mejbri","BUR","M","W <small>(Wed)</small>","14","2.33","Aug 16","@TOT","L 0-3","0.5","62","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"068a0","Andrey Santos","CHE","M","W <small>(Mon)</small>","13.75","2.75","Sep 27","BHA","L 1-3","3.5","53","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","W <small>(Mon)</small>","13.75","2.75","Sep 20","@MUN","L 1-2","2.75","68","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0"
"068a0","Andrey Santos","CHE","M","W <small>(Mon)</small>","13.75","2.75","Aug 30","FUL","W 2-0","1.5","8","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","W <small>(Mon)</small>","13.75","2.75","Aug 22","@WHU","W 5-1","4","27","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","W <small>(Mon)</small>","13.75","2.75","Aug 17","CRY","T 0-0","2","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0646f","Alexander Isak","LIV","F","Evan","13.5","4.5","Oct 4","@CHE","L 1-2","11","73","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"0646f","Alexander Isak","LIV","F","Evan","13.5","4.5","Sep 27","@CRY","L 1-2","1","83","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"0646f","Alexander Isak","LIV","F","Evan","13.5","4.5","Sep 20","EVE","W 2-1","1.5","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"070hj","Kevin Santos Lopes de Macedo","FUL","F","W <small>(Mon)</small>","13.5","3.38","Oct 3","@BOU","L 1-3","5","22","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","3","0"
"070hj","Kevin Santos Lopes de Macedo","FUL","F","W <small>(Mon)</small>","13.5","3.38","Sep 28","@AVL","L 1-3","0","24","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"070hj","Kevin Santos Lopes de Macedo","FUL","F","W <small>(Mon)</small>","13.5","3.38","Sep 20","BRF","W 3-1","0","22","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"070hj","Kevin Santos Lopes de Macedo","FUL","F","W <small>(Mon)</small>","13.5","3.38","Sep 13","LEE","W 1-0","8.5","13","0","0","0","1","0","1","0","0","3","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0"
"070hd","Tolu Arokodare","WOL","F","W <small>(Wed)</small>","13.5","3.38","Oct 5","BHA","T 1-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"070hd","Tolu Arokodare","WOL","F","W <small>(Wed)</small>","13.5","3.38","Sep 27","@TOT","T 1-1","-2.5","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"070hd","Tolu Arokodare","WOL","F","W <small>(Wed)</small>","13.5","3.38","Sep 20","LEE","L 1-3","11","90","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","3","0"
"070hd","Tolu Arokodare","WOL","F","W <small>(Wed)</small>","13.5","3.38","Sep 13","@NEW","L 0-1","5","65","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3","0","0","0","4","0","0","0","1","0"
"06uzy","Ao Tanaka","LEE","M","W <small>(Mon)</small>","13.5","2.7","Oct 4","TOT","L 1-2","4","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"06uzy","Ao Tanaka","LEE","M","W <small>(Mon)</small>","13.5","2.7","Sep 27","BOU","T 2-2","0.5","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06uzy","Ao Tanaka","LEE","M","W <small>(Mon)</small>","13.5","2.7","Sep 20","@WOL","W 3-1","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"06uzy","Ao Tanaka","LEE","M","W <small>(Mon)</small>","13.5","2.7","Aug 23","@ARS","L 0-5","-2.5","57","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"06uzy","Ao Tanaka","LEE","M","W <small>(Mon)</small>","13.5","2.7","Aug 18","EVE","W 1-0","7.5","88","0","0","0","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1"
"05opl","Wesley Fofana","CHE","D","W <small>(Mon)</small>","13.5","4.5","Sep 20","@MUN","L 1-2","6.25","63","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","5","0","0","1","1","0","0","0","2","0"
"05opl","Wesley Fofana","CHE","D","W <small>(Mon)</small>","13.5","4.5","Sep 13","@BRF","T 2-2","3.75","45","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","2","0","0","0","1","0"
"05opl","Wesley Fofana","CHE","D","W <small>(Mon)</small>","13.5","4.5","Aug 22","@WHU","W 5-1","3.5","20","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"06v01","Ilia Gruev","LEE","M","W <small>(Mon)</small>","13.5","3.38","Sep 20","@WOL","W 3-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06v01","Ilia Gruev","LEE","M","W <small>(Mon)</small>","13.5","3.38","Aug 30","NEW","T 0-0","11.75","90","0","0","0","0","0","0","0","3","0","0","0","0","0","2","2","1","0","0","0","1","0","0","0","0","1"
"06v01","Ilia Gruev","LEE","M","W <small>(Mon)</small>","13.5","3.38","Aug 23","@ARS","L 0-5","1.5","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","5","0"
"06v01","Ilia Gruev","LEE","M","W <small>(Mon)</small>","13.5","3.38","Aug 18","EVE","W 1-0","0.25","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"04ge9","Eddie Nketiah","CRY","F","W <small>(Wed)</small>","13","4.33","Oct 5","@EVE","L 1-2","-1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"04ge9","Eddie Nketiah","CRY","F","W <small>(Wed)</small>","13","4.33","Sep 27","LIV","W 2-1","11.5","14","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"04ge9","Eddie Nketiah","CRY","F","W <small>(Wed)</small>","13","4.33","Sep 20","@WHU","W 2-1","2.5","14","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0"
"02m11","Matt Doherty","WOL","D","W <small>(Wed)</small>","12.75","4.25","Sep 27","@TOT","T 1-1","0.5","45","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"02m11","Matt Doherty","WOL","D","W <small>(Wed)</small>","12.75","4.25","Aug 23","@BOU","L 0-1","9","90","0","0","0","0","0","0","0","1","1","1","0","0","0","1","2","4","0","1","1","5","0","0","0","1","0"
"02m11","Matt Doherty","WOL","D","W <small>(Wed)</small>","12.75","4.25","Aug 16","MCI","L 0-4","3.25","90","0","0","0","0","0","0","0","2","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","4","0"
"064a0","Wilfried Gnonto","LEE","F","W <small>(Mon)</small>","12.5","3.12","Sep 13","@FUL","L 0-1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"064a0","Wilfried Gnonto","LEE","F","W <small>(Mon)</small>","12.5","3.12","Aug 30","NEW","T 0-0","1","59","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"064a0","Wilfried Gnonto","LEE","F","W <small>(Mon)</small>","12.5","3.12","Aug 23","@ARS","L 0-5","2.5","65","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"064a0","Wilfried Gnonto","LEE","F","W <small>(Mon)</small>","12.5","3.12","Aug 18","EVE","W 1-0","8","66","0","0","0","0","0","0","0","3","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1"
"03u2b","Adama Traore","FUL","M,F","W <small>(Mon)</small>","12.5","2.5","Oct 3","@BOU","L 1-3","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"03u2b","Adama Traore","FUL","M,F","W <small>(Mon)</small>","12.5","2.5","Sep 28","@AVL","L 1-3","7","78","0","0","0","2","0","0","0","0","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","3","0"
"03u2b","Adama Traore","FUL","M,F","W <small>(Mon)</small>","12.5","2.5","Sep 13","LEE","W 1-0","0.5","29","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"03u2b","Adama Traore","FUL","M,F","W <small>(Mon)</small>","12.5","2.5","Aug 30","@CHE","L 0-2","4","5","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"03u2b","Adama Traore","FUL","M,F","W <small>(Mon)</small>","12.5","2.5","Aug 16","@BHA","T 1-1","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"070hk","Samuel Chukwueze","FUL","F","W <small>(Mon)</small>","12.5","6.25","Oct 3","@BOU","L 1-3","10.5","22","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0"
"070hk","Samuel Chukwueze","FUL","F","W <small>(Mon)</small>","12.5","6.25","Sep 28","@AVL","L 1-3","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"061y6","Ryan Yates","NOT","M","W <small>(Wed)</small>","12.5","3.12","Oct 5","@NEW","L 0-2","3.5","63","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","4","0","0","1","2","0","0","0","1","0"
"061y6","Ryan Yates","NOT","M","W <small>(Wed)</small>","12.5","3.12","Sep 13","@ARS","L 0-3","1.5","16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0"
"061y6","Ryan Yates","NOT","M","W <small>(Wed)</small>","12.5","3.12","Aug 24","@CRY","T 1-1","2.25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0"
"061y6","Ryan Yates","NOT","M","W <small>(Wed)</small>","12.5","3.12","Aug 17","BRF","W 3-1","5.25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","2","0","0","0","0","0"
"03yr0","Daniel James","LEE","M","W <small>(Mon)</small>","12.25","3.06","Sep 13","@FUL","L 0-1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03yr0","Daniel James","LEE","M","W <small>(Mon)</small>","12.25","3.06","Aug 30","NEW","T 0-0","5.5","59","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"03yr0","Daniel James","LEE","M","W <small>(Mon)</small>","12.25","3.06","Aug 23","@ARS","L 0-5","-0.5","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","4","0"
"03yr0","Daniel James","LEE","M","W <small>(Mon)</small>","12.25","3.06","Aug 18","EVE","W 1-0","7.25","77","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","1"
"04ge6","Joe Willock","NEW","M","W <small>(Wed)</small>","12.25","6.12","Sep 21","@BOU","T 0-0","11","61","0","0","0","0","0","0","0","4","1","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1"
"04ge6","Joe Willock","NEW","M","W <small>(Wed)</small>","12.25","6.12","Sep 13","WOL","W 1-0","1.25","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"06zbp","Max Dowman","ARS","M","W <small>(Mon)</small>","12","6","Aug 31","@LIV","L 0-1","-0.5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06zbp","Max Dowman","ARS","M","W <small>(Mon)</small>","12","6","Aug 23","LEE","W 5-0","12.5","25","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"070ho","Lutsharel Geertruida","SUN","D","W <small>(Mon)</small>","12","3","Oct 4","@MUN","L 0-2","5","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"070ho","Lutsharel Geertruida","SUN","D","W <small>(Mon)</small>","12","3","Sep 27","@NOT","W 1-0","2","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"070ho","Lutsharel Geertruida","SUN","D","W <small>(Mon)</small>","12","3","Sep 21","AVL","T 1-1","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0"
"070ho","Lutsharel Geertruida","SUN","D","W <small>(Mon)</small>","12","3","Sep 13","@CRY","T 0-0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"06xza","Eli Kroupi","BOU","F","W <small>(Mon)</small>","11.5","2.88","Sep 27","@LEE","T 2-2","12","8","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06xza","Eli Kroupi","BOU","F","W <small>(Mon)</small>","11.5","2.88","Aug 30","@TOT","W 1-0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06xza","Eli Kroupi","BOU","F","W <small>(Mon)</small>","11.5","2.88","Aug 23","WOL","W 1-0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06xza","Eli Kroupi","BOU","F","W <small>(Mon)</small>","11.5","2.88","Aug 15","@LIV","L 2-4","-0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"035n1","Bertrand Traore","SUN","F","W <small>(Mon)</small>","11.5","5.75","Oct 4","@MUN","L 0-2","4","57","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0"
"035n1","Bertrand Traore","SUN","F","W <small>(Mon)</small>","11.5","5.75","Sep 27","@NOT","W 1-0","7.5","30","0","0","0","1","0","1","0","1","2","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
